Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	19	2.289156626506024	0.002956771660795759	NBN, PLXNA3, PLXNB1, TNFRSF12A, NLGN1, DLL3, OXTR, TGFB1, RUFY3, MBP, EPHB2, NOTCH3, CCND2, MAPT, ID4, SEMA4D, CDK5RAP1, SNAP25, UBA52	617	192	13528	2.169705564559697	0.9996348338424946	0.513033441010237	5.12740018605935
GOTERM_BP_FAT	GO:0006259~DNA metabolic process	37	4.457831325301205	0.005335974613065301	FHIT, NBN, C17ORF70, HSD3B7, TIPIN, NFIX, DMAP1, TTC5, DNASE1L1, MEN1, PRMT7, TOP2B, NTHL1, ATRIP, TOP2A, ERCC1, MCM3AP, MLL, PICK1, BRIP1, GTF2H3, PPFIBP2, UBE2B, UIMC1, PURA, RAD51, XPA, RPAIN, TOP3A, RAD18, NFIC, CHAF1A, CHAF1B, NFIA, IGFBP4, NFIB, DSCC1	617	506	13528	1.6032440535294457	0.9999993847577333	0.6963169772147833	9.07201012689266
GOTERM_BP_FAT	GO:0000077~DNA damage checkpoint	8	0.9638554216867471	0.005686826424056352	TRIAP1, NBN, PCBP4, TIPIN, BRIP1, DGKZ, ATRIP, UIMC1	617	48	13528	3.654240950837385	0.9999997603949758	0.6904502515673645	9.640439520582976
GOTERM_BP_FAT	GO:0031575~G1/S transition checkpoint	5	0.6024096385542169	0.006305370397379866	TRIAP1, NBN, PCBP4, DGKZ, TGFB1	617	17	13528	6.448660501477739	0.9999999545937309	0.7011121419416831	10.634408858220734
GOTERM_BP_FAT	GO:0022604~regulation of cell morphogenesis	14	1.6867469879518073	0.006718880310876677	PALM, PLXNA3, PLXNB1, TNFRSF12A, RHOQ, FBLIM1, TGFB1, RUFY3, MBP, EPHB2, CDC42EP1, MAPT, SEMA4D, CDC42EP3	617	131	13528	2.343177403590384	0.9999999850741732	0.6992105775274671	11.293133914865649
GOTERM_BP_FAT	GO:0016568~chromatin modification	23	2.7710843373493974	0.007151610865719887	BMI1, YEATS4, MLL, SMYD3, DMAP1, DAPK3, UBE2B, UIMC1, CBX6, SIRT2, SUZ12, MEN1, CHD7, PRMT7, SMARCD3, RNF2, KDM4B, H2AFY, CHD1, TLK1, SMARCA1, USP16, APBB1	617	274	13528	1.8404571212246685	0.9999999953432103	0.6985221464791955	11.97756926181327
GOTERM_BP_FAT	GO:0045664~regulation of neuron differentiation	14	1.6867469879518073	0.00760898290275162	NBN, PLXNA3, PLXNB1, TNFRSF12A, NLGN1, RUFY3, MBP, EPHB2, NOTCH3, CCND2, MAPT, ID4, SEMA4D, CDK5RAP1	617	133	13528	2.3079416531604537	0.9999999986410927	0.6990994846064684	12.69555998141655
GOTERM_BP_FAT	GO:0006325~chromatin organization	29	3.493975903614458	0.007755535994706277	BMI1, DMAP1, CBX6, MEN1, CHD7, PRMT7, SMARCD3, CHD2, CHD1, H2AFY, HIRIP3, TLK1, USP16, H1F0, YEATS4, SATB1, MLL, SMYD3, UBE2B, DAPK3, UIMC1, SIRT2, SUZ12, RNF2, KDM4B, CHAF1A, SMARCA1, APBB1, CHAF1B	617	378	13528	1.6821109138775265	0.9999999990843199	0.6853160053860052	12.924449908989589
GOTERM_BP_FAT	GO:0007049~cell cycle	51	6.144578313253012	0.007937507464839132	NBN, TTK, PKMYT1, TGFB1, FAM83D, MEN1, CGREF1, OIP5, PCBP4, TLK1, USP16, ANAPC2, MARK4, RAD51, SASS6, UHRF2, CCND2, TOP3A, HAUS8, UBA52, ACVR1, DSCC1, HAUS3, HSD3B7, HAUS2, HAUS1, CETN3, TIPIN, PRUNE2, KATNA1, TFDP1, PARD6B, YEATS4, BOD1, MLL, TP53BP2, SIRT2, FSD1, PPP1R9B, RASSF4, CDKN1A, RNF2, PTP4A1, CKS2, KIF20B, ID4, CHAF1A, APBB2, APBB1, CHAF1B, CCNDBP1	617	776	13528	1.440976457417835	0.9999999994391741	0.6740911048174523	13.207868917832977
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	34	4.096385542168675	0.007965203397237275	TTK, KITLG, PKMYT1, TGFB1, MEN1, MAP3K6, PDPK1, CXCR4, AGT, PDGFD, MLST8, PPAP2A, CDK5RAP1, PPP1R14C, INSR, ANAPC2, VAV3, MADD, PIK3CB, PICK1, DUSP22, PKIB, SIRT2, PPP1R9B, CDKN1A, HNF4A, CCND2, RGS3, PRKAR1B, TSC2, PSEN2, IKBKG, CKS2, DGKZ	617	466	13528	1.5997106308386837	0.999999999479502	0.6565836635643383	13.250928684041806
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	35	4.216867469879518	0.008292949454020088	TTK, KITLG, PKMYT1, TGFB1, MEN1, MAP3K6, PDPK1, CXCR4, AGT, PDGFD, MLST8, PPAP2A, CDK5RAP1, PPP1R14C, INSR, ANAPC2, VAV3, MADD, PIK3CB, SMG7, PICK1, DUSP22, PKIB, SIRT2, PPP1R9B, CDKN1A, HNF4A, CCND2, RGS3, PRKAR1B, IKBKG, TSC2, PSEN2, CKS2, DGKZ	617	485	13528	1.5822486591254659	0.9999999997848058	0.6535356166978292	13.758957571177866
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	35	4.216867469879518	0.008292949454020088	TTK, KITLG, PKMYT1, TGFB1, MEN1, MAP3K6, PDPK1, CXCR4, AGT, PDGFD, MLST8, PPAP2A, CDK5RAP1, PPP1R14C, INSR, ANAPC2, VAV3, MADD, PIK3CB, SMG7, PICK1, DUSP22, PKIB, SIRT2, PPP1R9B, CDKN1A, HNF4A, CCND2, RGS3, PRKAR1B, IKBKG, TSC2, PSEN2, CKS2, DGKZ	617	485	13528	1.5822486591254659	0.9999999997848058	0.6535356166978292	13.758957571177866
GOTERM_BP_FAT	GO:0050767~regulation of neurogenesis	16	1.9277108433734942	0.008829146695552577	NBN, PLXNA3, PLXNB1, TNFRSF12A, NLGN1, DLL3, TGFB1, RUFY3, MBP, EPHB2, NOTCH3, CCND2, MAPT, ID4, SEMA4D, CDK5RAP1	617	166	13528	2.113295971568608	0.9999999999493009	0.6595561526841108	14.584050402099436
GOTERM_BP_FAT	GO:0031570~DNA integrity checkpoint	8	0.9638554216867471	0.008840624242607124	TRIAP1, NBN, PCBP4, TIPIN, BRIP1, DGKZ, ATRIP, UIMC1	617	52	13528	3.373145493080663	0.9999999999508461	0.6437073420267331	14.601630180611691
GOTERM_BP_FAT	GO:0022402~cell cycle process	39	4.698795180722891	0.010370838335062124	HAUS3, NBN, HSD3B7, HAUS2, HAUS1, CETN3, TIPIN, TTK, PKMYT1, TGFB1, MEN1, FAM83D, PRUNE2, CGREF1, OIP5, PCBP4, KATNA1, USP16, ANAPC2, YEATS4, BOD1, MARK4, SIRT2, RAD51, FSD1, PPP1R9B, CDKN1A, SASS6, CCND2, KIF20B, TOP3A, CKS2, ID4, HAUS8, APBB2, APBB1, UBA52, ACVR1, DSCC1	617	565	13528	1.5134378451255717	0.9999999999992094	0.6868532298176129	16.9150782707288
GOTERM_BP_FAT	GO:0006974~response to DNA damage stimulus	28	3.3734939759036147	0.011856774876956818	NBN, C17ORF70, XIAP, TIPIN, TTC5, MEN1, TRIAP1, CASP9, PCBP4, AATF, TLK1, ATRIP, TOP2A, NTHL1, ERCC1, BRIP1, GTF2H3, UBE2B, UIMC1, RAD51, XPA, CDKN1A, RPAIN, RAD18, DGKZ, CHAF1A, APBB1, CHAF1B	617	373	13528	1.645877961771262	0.9999999999999858	0.7206533745745676	19.10488230421703
GOTERM_BP_FAT	GO:0001702~gastrulation with mouth forming second	5	0.6024096385542169	0.013729298449990136	LDB1, RNF2, LRP5, ACVR1, ODZ4	617	21	13528	5.220344215481979	0.9999999999999999	0.7585894810949941	21.786870238027255
GOTERM_BP_FAT	GO:0051276~chromosome organization	34	4.096385542168675	0.013906918643693688	BMI1, NBN, DMAP1, CBX6, MEN1, CHD7, PRMT7, SMARCD3, CHD2, H2AFY, CHD1, HIRIP3, TLK1, USP16, TOP2A, ERCC1, H1F0, SATB1, YEATS4, MLL, SMYD3, DAPK3, UBE2B, UIMC1, SIRT2, CENPH, SUZ12, RNF2, KDM4B, CHAF1A, SMARCA1, APBB1, CHAF1B, DSCC1	617	485	13528	1.537041554579024	1.0	0.7500384212306662	22.03686794269053
GOTERM_BP_FAT	GO:0051297~centrosome organization	6	0.7228915662650602	0.013986893890173198	HAUS3, SASS6, HAUS2, HAUS1, CETN3, HAUS8	617	32	13528	4.111021069692058	1.0	0.7393755569013108	22.14918548501268
GOTERM_BP_FAT	GO:0022403~cell cycle phase	30	3.614457831325301	0.014188979602554427	HAUS3, NBN, HSD3B7, HAUS2, HAUS1, CETN3, TIPIN, TTK, PKMYT1, FAM83D, PRUNE2, OIP5, KATNA1, USP16, ANAPC2, YEATS4, BOD1, MARK4, SIRT2, RAD51, FSD1, CDKN1A, CCND2, CKS2, TOP3A, KIF20B, ID4, HAUS8, ACVR1, DSCC1	617	414	13528	1.5888004134075588	1.0	0.7321155680856768	22.43231537013971
GOTERM_BP_FAT	GO:0050770~regulation of axonogenesis	8	0.9638554216867471	0.014386974463615617	PLXNA3, PLXNB1, TNFRSF12A, MAPT, SEMA4D, RUFY3, EPHB2, MBP	617	57	13528	3.0772555375472717	1.0	0.7250565989078811	22.70877114373161
GOTERM_BP_FAT	GO:0045792~negative regulation of cell size	11	1.3253012048192772	0.014569985183452658	PPP1R9B, CDKN1A, PLXNA3, HNF4A, AGT, TSC2, OSGIN1, DCUN1D3, APBB2, APBB1, TGFB1	617	99	13528	2.43616063389159	1.0	0.7179161194010201	22.963477688020973
GOTERM_BP_FAT	GO:0051926~negative regulation of calcium ion transport	4	0.48192771084337355	0.015189679212288212	GNAO1, PTGS2, STIM2, TGFB1	617	12	13528	7.30848190167477	1.0	0.7215587045971023	23.820071711084346
GOTERM_BP_FAT	GO:0050768~negative regulation of neurogenesis	7	0.8433734939759037	0.01563296218387262	PLXNA3, DLL3, ID4, RUFY3, TGFB1, EPHB2, MBP	617	45	13528	3.4106248874482263	1.0	0.7209242674201565	24.427291891611226
GOTERM_BP_FAT	GO:0006304~DNA modification	6	0.7228915662650602	0.01588362937985409	MLL, PRMT7, HSD3B7, PICK1, DMAP1, NTHL1	617	33	13528	3.986444673640784	1.0	0.715993189510186	24.768637340895605
GOTERM_BP_FAT	GO:0000226~microtubule cytoskeleton organization	14	1.6867469879518073	0.016722650116623154	HAUS3, HAUS2, HAUS1, CETN3, TTK, UBE2B, MARK4, TUBGCP4, HOOK2, SASS6, MAPT, KATNA1, CKS2, HAUS8	617	147	13528	2.0881376861927916	1.0	0.7241593024058617	25.900616430250178
GOTERM_BP_FAT	GO:0009411~response to UV	8	0.9638554216867471	0.017180847111518772	MEN1, XPA, CDKN1A, RPAIN, CASP9, DCUN1D3, UBE2B, ERCC1	617	59	13528	2.972941790511771	1.0	0.723836906767878	26.5119950191963
GOTERM_BP_FAT	GO:0031344~regulation of cell projection organization	10	1.2048192771084338	0.019788171545438635	PLXNA3, CDC42EP1, PLXNB1, TNFRSF12A, MAPT, RHOQ, SEMA4D, RUFY3, EPHB2, MBP	617	89	13528	2.4635332252836304	1.0	0.7639933513410596	29.901354295829307
GOTERM_BP_FAT	GO:0031023~microtubule organizing center organization	6	0.7228915662650602	0.02017390059965609	HAUS3, SASS6, HAUS2, HAUS1, CETN3, HAUS8	617	35	13528	3.758647835147025	1.0	0.7615472854565692	30.390068799231617
GOTERM_BP_FAT	GO:0018212~peptidyl-tyrosine modification	7	0.8433734939759037	0.02101727528457568	TPST2, ERBB3, DYRK1A, ABI2, INSR, SRC, EPHB2	617	48	13528	3.197460831982712	1.0	0.7667967342542106	31.44743705772943
GOTERM_BP_FAT	GO:0010721~negative regulation of cell development	7	0.8433734939759037	0.02101727528457568	PLXNA3, DLL3, ID4, RUFY3, TGFB1, EPHB2, MBP	617	48	13528	3.197460831982712	1.0	0.7667967342542106	31.44743705772943
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	26	3.132530120481928	0.02177806074327944	PKMYT1, KITLG, TGFB1, MEN1, MAP3K6, PDPK1, CXCR4, CDK5RAP1, PPAP2A, INSR, ANAPC2, VAV3, MADD, PIK3CB, PICK1, DUSP22, PKIB, CDKN1A, CCND2, RGS3, PRKAR1B, TSC2, PSEN2, IKBKG, CKS2, DGKZ	617	357	13528	1.5968111717944875	1.0	0.7703961448079509	32.38823953402306
GOTERM_BP_FAT	GO:0006306~DNA methylation	5	0.6024096385542169	0.02189450007375858	MLL, PRMT7, HSD3B7, PICK1, DMAP1	617	24	13528	4.567801188546731	1.0	0.7638463827805417	32.531150992260486
GOTERM_BP_FAT	GO:0006305~DNA alkylation	5	0.6024096385542169	0.02189450007375858	MLL, PRMT7, HSD3B7, PICK1, DMAP1	617	24	13528	4.567801188546731	1.0	0.7638463827805417	32.531150992260486
GOTERM_BP_FAT	GO:0032259~methylation	9	1.0843373493975903	0.02192594262343301	MEN1, SUZ12, LCMT1, MLL, PRMT7, HSD3B7, PICK1, FTSJD1, DMAP1	617	76	13528	2.5964343598055106	1.0	0.7560897741625134	32.56969299765499
GOTERM_BP_FAT	GO:0000075~cell cycle checkpoint	10	1.2048192771084338	0.022543161416597422	TRIAP1, NBN, PCBP4, TIPIN, BRIP1, TTK, DGKZ, ATRIP, TGFB1, UIMC1	617	91	13528	2.4093896379147592	1.0	0.7576525115197427	33.322080173914955
GOTERM_BP_FAT	GO:0000280~nuclear division	18	2.1686746987951806	0.02345796095613388	HAUS3, BOD1, YEATS4, ANAPC2, HAUS2, HAUS1, CETN3, TIPIN, PKMYT1, SIRT2, FSD1, FAM83D, OIP5, KATNA1, KIF20B, HAUS8, USP16, DSCC1	617	220	13528	1.7939001031383528	1.0	0.7635578808898099	34.42265770459096
GOTERM_BP_FAT	GO:0007067~mitosis	18	2.1686746987951806	0.02345796095613388	HAUS3, BOD1, YEATS4, ANAPC2, HAUS2, HAUS1, CETN3, TIPIN, PKMYT1, SIRT2, FSD1, FAM83D, OIP5, KATNA1, KIF20B, HAUS8, USP16, DSCC1	617	220	13528	1.7939001031383528	1.0	0.7635578808898099	34.42265770459096
GOTERM_BP_FAT	GO:0010769~regulation of cell morphogenesis involved in differentiation	9	1.0843373493975903	0.02352971480873977	PLXNA3, PLXNB1, TNFRSF12A, MAPT, SEMA4D, RUFY3, TGFB1, EPHB2, MBP	617	77	13528	2.5627144330547895	1.0	0.7569215302481911	34.50825430250782
GOTERM_BP_FAT	GO:0030308~negative regulation of cell growth	10	1.2048192771084338	0.024018989181077553	PPP1R9B, CDKN1A, PLXNA3, HNF4A, AGT, OSGIN1, DCUN1D3, APBB2, APBB1, TGFB1	617	92	13528	2.3832006201113383	1.0	0.7565265215093293	35.08911473939753
GOTERM_BP_FAT	GO:0009968~negative regulation of signal transduction	18	2.1686746987951806	0.024383163958881016	ELF1, ERBB3, DLL3, SCAI, NFKBIA, NR0B1, MEN1, CBLB, GRB10, DKK1, HNF4A, RGS3, AGT, TSC2, DGKZ, GRK4, TNFAIP3, ACVR1	617	221	13528	1.7857829081015277	1.0	0.7543663182530719	35.518298606165786
GOTERM_BP_FAT	GO:0060284~regulation of cell development	17	2.0481927710843375	0.02523438565657138	NBN, PLXNA3, PLXNB1, TNFRSF12A, NLGN1, DLL3, TGFB1, RUFY3, MBP, EPHB2, NOTCH3, CCND2, MAPT, ID4, SEMA4D, CDK5RAP1, UBA52	617	205	13528	1.818207692611772	1.0	0.759076077210008	36.51105032344173
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	25	3.0120481927710845	0.02586460945703007	PKMYT1, KITLG, TGFB1, MEN1, MAP3K6, PDPK1, CXCR4, PPAP2A, CDK5RAP1, INSR, ANAPC2, PIK3CB, MADD, PICK1, DUSP22, PKIB, CDKN1A, CCND2, RGS3, PRKAR1B, IKBKG, PSEN2, TSC2, CKS2, DGKZ	617	345	13528	1.5888004134075588	1.0	0.7605734086586499	37.23674721605392
GOTERM_BP_FAT	GO:0007010~cytoskeleton organization	30	3.614457831325301	0.026328158027347413	HAUS3, PALM, HAUS2, ABLIM3, HAUS1, CETN3, TTK, RHOQ, ABI2, TUBGCP4, HOOK2, ARHGAP6, PDPK1, RAC3, KATNA1, MAPT, OBSL1, WIPF1, RAF1, MARK4, UBE2B, ARHGAP26, PPP1R9B, SASS6, SVIL, CKS2, OPHN1, HAUS8, ARHGAP10, SGCB	617	436	13528	1.5086315852080947	1.0	0.7598192675323716	37.76551488238753
GOTERM_BP_FAT	GO:0006260~DNA replication	16	1.9277108433734942	0.0270987577966759	MCM3AP, FHIT, TIPIN, NFIX, RAD51, PURA, RPAIN, TOP3A, NFIC, CHAF1A, ATRIP, TOP2A, CHAF1B, NFIA, NFIB, DSCC1	617	190	13528	1.846353322528363	1.0	0.7630468172622853	38.63524172687277
GOTERM_BP_FAT	GO:0000087~M phase of mitotic cell cycle	18	2.1686746987951806	0.02732689778241949	HAUS3, BOD1, YEATS4, ANAPC2, HAUS2, HAUS1, CETN3, TIPIN, PKMYT1, SIRT2, FSD1, FAM83D, OIP5, KATNA1, KIF20B, HAUS8, USP16, DSCC1	617	224	13528	1.7618661727251677	1.0	0.7593129619777574	38.89051993756777
GOTERM_BP_FAT	GO:0000279~M phase	24	2.891566265060241	0.027379409888852596	HAUS3, BOD1, YEATS4, ANAPC2, NBN, HSD3B7, HAUS2, HAUS1, CETN3, TIPIN, TTK, PKMYT1, SIRT2, RAD51, FSD1, FAM83D, OIP5, KATNA1, TOP3A, CKS2, KIF20B, HAUS8, USP16, DSCC1	617	329	13528	1.5994246107008618	1.0	0.7534296353192207	38.949136523618975
GOTERM_BP_FAT	GO:0045926~negative regulation of growth	11	1.3253012048192772	0.028262728958309273	MEN1, PPP1R9B, CDKN1A, PLXNA3, HNF4A, AGT, OSGIN1, DCUN1D3, APBB2, APBB1, TGFB1	617	110	13528	2.1925445705024313	1.0	0.7580817725120279	39.927222340129944
GOTERM_BP_FAT	GO:0042770~DNA damage response, signal transduction	9	1.0843373493975903	0.028831910596935566	TRIAP1, XPA, NBN, PCBP4, TIPIN, BRIP1, DGKZ, ATRIP, UIMC1	617	80	13528	2.4666126418152348	1.0	0.7587273849589102	40.54961355107316
GOTERM_BP_FAT	GO:0007613~memory	6	0.7228915662650602	0.030870015438028493	PTGS2, PSEN2, ATP1A3, OXTR, PLCB1, SNAP25	617	39	13528	3.373145493080664	1.0	0.7761355439272793	42.728704460928235
GOTERM_BP_FAT	GO:0007242~intracellular signaling cascade	72	8.674698795180722	0.03150600340001609	CYP24A1, NBN, RHOQ, ITPKB, RFXANK, MEN1, MAP3K6, TRIAP1, ARHGAP6, PDPK1, RAB28, CXCR4, PCBP4, ACOT11, TLK1, DEPDC1B, PLCB1, INSR, TOP2A, GTPBP2, RAP2A, INADL, RALBP1, MADD, PLXNB1, PIK3CB, ARHGEF6, ARHGEF5, DAPK3, XPA, NCOA3, MED17, ACAP1, PSEN2, ASB1, PIAS1, CNIH, ERBB3, NFKBIB, TIPIN, NFKBIA, OXTR, EFCAB4B, CALCOCO1, SRC, CDC42EP1, RAC3, SOS1, AGT, APBA3, RASA3, PPAP2A, ATRIP, RNF14, VAV3, BRIP1, RAF1, DUSP22, NPR2, UIMC1, CBLB, RGS3, CNIH3, PRKAR1B, IKBKG, TSC2, CKS2, DGKZ, GRK5, APBB2, PHLDB2, SLC9A1	617	1256	13528	1.2568726837275084	1.0	0.7771465653309767	43.393106690463746
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	26	3.132530120481928	0.03176303827321813	HAUS3, HAUS2, HAUS1, TIPIN, CETN3, PKMYT1, TTK, FAM83D, OIP5, KATNA1, USP16, ANAPC2, YEATS4, BOD1, MARK4, SIRT2, FSD1, CDKN1A, CCND2, RNF2, KIF20B, ID4, HAUS8, UBA52, DSCC1, ACVR1	617	370	13528	1.5407069954881947	1.0	0.7740835959104094	43.65955563137651
GOTERM_BP_FAT	GO:0048285~organelle fission	18	2.1686746987951806	0.03271611394231951	HAUS3, BOD1, YEATS4, ANAPC2, HAUS2, HAUS1, CETN3, TIPIN, PKMYT1, SIRT2, FSD1, FAM83D, OIP5, KATNA1, KIF20B, HAUS8, USP16, DSCC1	617	229	13528	1.7233974789975444	1.0	0.7784250736117737	44.63724330580141
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	26	3.132530120481928	0.03346094378965248	PKMYT1, KITLG, TGFB1, MEN1, MAP3K6, PDPK1, CXCR4, CDK5RAP1, PPAP2A, INSR, ANAPC2, VAV3, MADD, PIK3CB, PICK1, DUSP22, PKIB, CDKN1A, CCND2, RGS3, PRKAR1B, TSC2, PSEN2, IKBKG, CKS2, DGKZ	617	372	13528	1.5324236245447098	1.0	0.780454460175881	45.390137960623
GOTERM_BP_FAT	GO:0033280~response to vitamin D	4	0.48192771084337355	0.03378787750687304	CYP24A1, PTGS2, INSR, TGFB1	617	16	13528	5.481361426256077	1.0	0.7782411011498109	45.717550813637686
GOTERM_BP_FAT	GO:0032869~cellular response to insulin stimulus	8	0.9638554216867471	0.03451981955405847	PDPK1, GRB10, CCND2, ERBB3, RHOQ, STXBP4, UBE2B, INSR	617	68	13528	2.5794642005910955	1.0	0.7800914664625452	46.44386150946046
GOTERM_BP_FAT	GO:0010648~negative regulation of cell communication	19	2.289156626506024	0.03469200507382192	ELF1, PTGS2, ERBB3, DLL3, SCAI, NFKBIA, NR0B1, MEN1, CBLB, GRB10, DKK1, HNF4A, RGS3, AGT, TSC2, DGKZ, GRK4, TNFAIP3, ACVR1	617	248	13528	1.6797720499817013	1.0	0.7764389317365709	46.613384671122525
GOTERM_BP_FAT	GO:0032355~response to estradiol stimulus	7	0.8433734939759037	0.035263830486740186	PTGS2, CCND2, OXTR, SERPINA1, INSR, RNF14, TGFB1	617	54	13528	2.8421874062068553	1.0	0.7767385119080535	47.17274221071733
GOTERM_BP_FAT	GO:0000079~regulation of cyclin-dependent protein kinase activity	7	0.8433734939759037	0.035263830486740186	MEN1, ANAPC2, CDKN1A, CCND2, CKS2, PKMYT1, CDK5RAP1	617	54	13528	2.8421874062068553	1.0	0.7767385119080535	47.17274221071733
GOTERM_BP_FAT	GO:0043414~biopolymer methylation	8	0.9638554216867471	0.036972569512006684	MEN1, SUZ12, LCMT1, MLL, PRMT7, HSD3B7, PICK1, DMAP1	617	69	13528	2.542080661452094	1.0	0.7875918107148246	48.81145006380147
GOTERM_BP_FAT	GO:0051130~positive regulation of cellular component organization	15	1.8072289156626504	0.03712031341546884	PLXNB1, TNFRSF12A, RHOQ, OXTR, LDLRAP1, TGFB1, MEN1, PDPK1, CDC42EP1, MAPT, MLST8, SEMA4D, EIF5A2, INSR, ARHGEF10L	617	181	13528	1.817025887156711	1.0	0.7838939127205264	48.95086234327686
